Date,Venue,Home.Team,Away.Team,Home.Score,Away.Score,Home.Margin,Away.Margin,Home.Win.Odds,Away.Win.Odds,Home.Line.Odds,Away.Line.Odds,Round,Season
17/8/13,AAMI,Port Adelaide,Gold Coast,113,96,17,-17,1.18,5,-30.5,30.5,21,2013
17/8/13,M.C.G.,Richmond,Carlton,96,106,-10,10,1.26,4,-25.5,25.5,21,2013
17/8/13,Marvel,Essendon,North Melbourne,70,115,-45,45,3.25,1.35,22.5,-22.5,21,2013
17/8/13,Domain,West Coast,Geelong,41,107,-66,66,2.75,1.46,14.5,-14.5,21,2013
17/8/13,Gabba,Brisbane,GWS,123,63,60,-60,1.06,10,-61.5,61.5,21,2013
18/8/13,M.C.G.,Melbourne,Fremantle,38,133,-95,95,17,1.01,66.5,-66.5,21,2013
18/8/13,S.C.G.,Sydney,St Kilda,118,59,59,-59,1.02,16,-60.5,60.5,21,2013
18/8/13,Marvel,Western Bulldogs,Adelaide,131,114,17,-17,2.05,1.8,3.5,-3.5,21,2013
23/8/13,M.C.G.,Collingwood,West Coast,101,39,62,-62,1.14,6,-34.5,34.5,22,2013
24/8/13,AAMI,Adelaide,Melbourne,120,52,68,-68,1.02,17,-61.5,61.5,22,2013
24/8/13,Marvel,North Melbourne,Hawthorn,103,117,-14,14,3.6,1.3,20.5,-20.5,22,2013
24/8/13,GMHBA,Geelong,Sydney,92,48,44,-44,1.43,2.9,-14.5,14.5,22,2013
24/8/13,Domain,Fremantle,Port Adelaide,134,60,74,-74,1.15,5.75,-35.5,35.5,22,2013
24/8/13,M.C.G.,Carlton,Essendon,76,82,-6,6,1.45,2.85,-18.5,18.5,22,2013
25/8/13,Marvel,St Kilda,Gold Coast,116,70,46,-46,1.72,2.17,-5.5,5.5,22,2013
25/8/13,GIANTS,GWS,Richmond,42,163,-121,121,15,1.02,62.5,-62.5,22,2013
25/8/13,Gabba,Brisbane,Western Bulldogs,100,93,7,-7,1.6,2.4,-10.5,10.5,22,2013
30/8/13,ANZ,Sydney,Hawthorn,100,112,-12,12,2.6,1.5,12.5,-12.5,23,2013
31/8/13,Marvel,St Kilda,Fremantle,112,41,71,-71,1.67,2.25,-5.5,5.5,23,2013
31/8/13,GMHBA,Geelong,Brisbane,112,111,1,-1,1.03,14,-57.5,57.5,23,2013
31/8/13,AAMI,Port Adelaide,Carlton,103,104,-1,1,1.89,1.93,-1.5,-1.5,23,2013
31/8/13,Domain,West Coast,Adelaide,43,129,-86,86,1.91,1.91,-1.5,-1.5,23,2013
31/8/13,M.C.G.,Essendon,Richmond,65,104,-39,39,2.8,1.45,18.5,-18.5,23,2013
1/9/13,Metricon,Gold Coast,GWS,146,63,83,-83,1.07,9,-48.5,48.5,23,2013
1/9/13,M.C.G.,Collingwood,North Melbourne,114,125,-11,11,1.6,2.4,-8.5,8.5,23,2013
1/9/13,Marvel,Western Bulldogs,Melbourne,107,87,20,-20,1.07,9,-46.5,46.5,23,2013
6/9/13,M.C.G.,Hawthorn,Sydney,105,51,54,-54,1.6,2.4,-10.5,10.5,24,2013
7/9/13,GMHBA,Geelong,Fremantle,72,87,-15,15,1.38,3.15,-16.5,16.5,24,2013
7/9/13,M.C.G.,Collingwood,Port Adelaide,63,87,-24,24,1.21,4.6,-29.5,29.5,24,2013
8/9/13,M.C.G.,Richmond,Carlton,96,116,-20,20,1.47,2.8,-13.5,13.5,24,2013
13/9/13,M.C.G.,Geelong,Port Adelaide,96,80,16,-16,1.2,4.8,-28.5,28.5,25,2013
14/9/13,ANZ,Sydney,Carlton,86,62,24,-24,1.38,3.15,-18.5,18.5,25,2013
20/9/13,M.C.G.,Hawthorn,Geelong,102,97,5,-5,1.48,2.6,-11.5,11.5,26,2013
21/9/13,Domain,Fremantle,Sydney,99,74,25,-25,1.3,3.65,-22.5,22.5,26,2013
28/9/13,M.C.G.,Hawthorn,Fremantle,77,62,15,-15,1.62,2.3,-8.5,8.5,27,2013
14/3/14,Marvel,Collingwood,Fremantle,46,116,-70,70,2.5,1.56,9.5,-9.5,1,2014
15/3/14,GIANTS,GWS,Sydney,99,67,32,-32,12,1.04,44.5,-44.5,1,2014
15/3/14,Metricon,Gold Coast,Richmond,87,69,18,-18,2.8,1.45,14.5,-14.5,1,2014
16/3/14,Marvel,Carlton,Port Adelaide,87,120,-33,33,1.7,2.2,-6.5,6.5,1,2014
20/3/14,GMHBA,Geelong,Adelaide,119,81,38,-38,1.36,3.25,-19.5,19.5,1,2014
21/3/14,Marvel,North Melbourne,Essendon,60,99,-39,39,1.5,2.65,-13.5,13.5,1,2014
22/3/14,UTAS,Hawthorn,Brisbane,139,91,48,-48,1.09,8,-45.5,45.5,1,2014
22/3/14,Marvel,St Kilda,Melbourne,68,51,17,-17,2.2,1.7,6.5,-6.5,1,2014
23/3/14,Domain,West Coast,Western Bulldogs,134,69,65,-65,1.18,5.25,-31.5,31.5,1,2014
27/3/14,M.C.G.,Richmond,Carlton,98,86,12,-12,1.51,2.65,-11.5,11.5,2,2014
28/3/14,Marvel,Essendon,Hawthorn,86,90,-4,4,2.65,1.5,14.5,-14.5,2,2014
29/3/14,Marvel,St Kilda,GWS,95,88,7,-7,1.8,2.05,-3.5,3.5,2,2014
29/3/14,Adelaide,Port Adelaide,Adelaide,127,73,54,-54,1.74,2.15,-4.5,4.5,2,2014
29/3/14,Domain,Fremantle,Gold Coast,87,39,48,-48,1.09,8,-41.5,41.5,2,2014
29/3/14,ANZ,Sydney,Collingwood,69,89,-20,20,1.45,2.85,-15.5,15.5,2,2014
30/3/14,Gabba,Brisbane,Geelong,68,93,-25,25,3.8,1.28,22.5,-22.5,2,2014
30/3/14,M.C.G.,Melbourne,West Coast,30,123,-93,93,9,1.07,46.5,-46.5,2,2014
30/3/14,Marvel,Western Bulldogs,North Melbourne,54,83,-29,29,3.35,1.33,21.5,-21.5,2,2014
4/4/14,M.C.G.,Hawthorn,Fremantle,137,79,58,-58,1.72,2.15,-5.5,5.5,3,2014
5/4/14,Adelaide,Adelaide,Sydney,71,134,-63,63,2.05,1.8,3.5,-3.5,3,2014
5/4/14,Marvel,Western Bulldogs,Richmond,100,98,2,-2,3.15,1.38,15.5,-15.5,3,2014
5/4/14,Metricon,Gold Coast,Brisbane,114,61,53,-53,1.73,2.15,-5.5,5.5,3,2014
5/4/14,Domain,West Coast,St Kilda,83,58,25,-25,1.05,11,-56.5,56.5,3,2014
5/4/14,M.C.G.,Collingwood,Geelong,76,87,-11,11,2.5,1.56,10.5,-10.5,3,2014
6/4/14,GIANTS,GWS,Melbourne,79,47,32,-32,1.33,3.3,-20.5,20.5,3,2014
6/4/14,Marvel,North Melbourne,Port Adelaide,97,90,7,-7,2,1.82,2.5,-2.5,3,2014
6/4/14,M.C.G.,Essendon,Carlton,138,57,81,-81,1.52,2.55,-11.5,11.5,3,2014
11/4/14,M.C.G.,Richmond,Collingwood,72,110,-38,38,2.8,1.47,12.5,-12.5,4,2014
12/4/14,Adelaide,Port Adelaide,Brisbane,159,46,113,-113,1.14,6,-35.5,35.5,4,2014
12/4/14,M.C.G.,Carlton,Melbourne,58,81,-23,23,1.17,5.25,-33.5,33.5,4,2014
12/4/14,Canberra,GWS,Western Bulldogs,83,110,-27,27,2.45,1.58,9.5,-9.5,4,2014
12/4/14,Metricon,Gold Coast,Hawthorn,49,148,-99,99,4.8,1.2,27.5,-27.5,4,2014
12/4/14,GMHBA,Geelong,West Coast,107,32,75,-75,1.18,5.25,-32.5,32.5,4,2014
13/4/14,S.C.G.,Sydney,North Melbourne,48,91,-43,43,1.38,3.15,-15.5,15.5,4,2014
13/4/14,Domain,Fremantle,Essendon,113,60,53,-53,1.92,1.92,-1.5,-1.5,4,2014
13/4/14,Marvel,St Kilda,Adelaide,50,136,-86,86,2.13,1.74,5.5,-5.5,4,2014
17/4/14,Gabba,Brisbane,Richmond,63,106,-43,43,4.85,1.2,29.5,-29.5,5,2014
19/4/14,M.C.G.,Collingwood,North Melbourne,93,58,35,-35,1.92,1.92,-1.5,-1.5,5,2014
19/4/14,S.C.G.,Sydney,Fremantle,92,75,17,-17,2.5,1.56,8.5,-8.5,5,2014
19/4/14,Domain,West Coast,Port Adelaide,56,70,-14,14,1.85,2,-2.5,2.5,5,2014
19/4/14,Marvel,Essendon,St Kilda,65,81,-16,16,1.13,6.4,-38.5,38.5,5,2014
20/4/14,Adelaide,Adelaide,GWS,137,72,65,-65,1.11,7,-43.5,43.5,5,2014
20/4/14,M.C.G.,Melbourne,Gold Coast,78,86,-8,8,3.05,1.4,18.5,-18.5,5,2014
20/4/14,Marvel,Western Bulldogs,Carlton,91,119,-28,28,1.8,2.05,-3.5,3.5,5,2014
21/4/14,M.C.G.,Geelong,Hawthorn,106,87,19,-19,2.45,1.58,10.5,-10.5,5,2014
25/4/14,M.C.G.,Collingwood,Essendon,83,60,23,-23,1.52,2.6,-11.5,11.5,6,2014
25/4/14,Domain,Fremantle,North Melbourne,61,74,-13,13,1.26,4.05,-23.5,23.5,6,2014
25/4/14,Westpac,St Kilda,Brisbane,79,82,-3,3,1.38,3.15,-18.5,18.5,6,2014
26/4/14,Metricon,Gold Coast,GWS,134,94,40,-40,1.18,5.25,-32.5,32.5,6,2014
26/4/14,Marvel,Carlton,West Coast,92,89,3,-3,2.08,1.78,3.5,-3.5,6,2014
26/4/14,M.C.G.,Melbourne,Sydney,38,69,-31,31,7.5,1.1,40.5,-40.5,6,2014
27/4/14,Marvel,Western Bulldogs,Adelaide,83,92,-9,9,2.5,1.56,10.5,-10.5,6,2014
27/4/14,M.C.G.,Richmond,Hawthorn,52,118,-66,66,5.3,1.17,34.5,-34.5,6,2014
27/4/14,Adelaide,Port Adelaide,Geelong,107,67,40,-40,2.15,1.73,5.5,-5.5,6,2014
2/5/14,M.C.G.,Carlton,Collingwood,70,104,-34,34,4.2,1.25,26.5,-26.5,7,2014
3/5/14,M.C.G.,Hawthorn,St Kilda,175,30,145,-145,1.04,13,-54.5,54.5,7,2014
3/5/14,Canberra,GWS,Port Adelaide,97,132,-35,35,9.5,1.07,45.5,-45.5,7,2014
3/5/14,Adelaide,Adelaide,Melbourne,67,70,-3,3,1.06,10,-48.5,48.5,7,2014
3/5/14,Marvel,Essendon,Western Bulldogs,73,65,8,-8,1.28,3.85,-23.5,23.5,7,2014
3/5/14,Gabba,Brisbane,Sydney,44,123,-79,79,5.3,1.17,31.5,-31.5,7,2014
4/5/14,Marvel,North Melbourne,Gold Coast,77,120,-43,43,1.3,3.65,-24.5,24.5,7,2014
4/5/14,Domain,West Coast,Fremantle,54,73,-19,19,2.75,1.47,12.5,-12.5,7,2014
4/5/14,M.C.G.,Geelong,Richmond,81,76,5,-5,1.2,4.75,-28.5,28.5,7,2014
9/5/14,ANZ,Sydney,Hawthorn,107,88,19,-19,2.2,1.7,6.5,-6.5,8,2014
10/5/14,Adelaide,Port Adelaide,Fremantle,94,76,18,-18,1.5,2.65,-10.5,10.5,8,2014
10/5/14,Gabba,Brisbane,Essendon,57,65,-8,8,4.15,1.25,24.5,-24.5,8,2014
10/5/14,M.C.G.,Melbourne,Western Bulldogs,83,99,-16,16,2.58,1.53,13.5,-13.5,8,2014
11/5/14,Domain,West Coast,GWS,188,77,111,-111,1.06,10,-56.5,56.5,8,2014
12/5/14,Marvel,St Kilda,Carlton,69,101,-32,32,3.15,1.38,19.5,-19.5,8,2014
15/5/14,Adelaide,Adelaide,Collingwood,76,55,21,-21,2.95,1.42,15.5,-15.5,9,2014
16/5/14,Marvel,Essendon,Sydney,64,114,-50,50,3.3,1.36,18.5,-18.5,9,2014
17/5/14,M.C.G.,Richmond,Melbourne,74,91,-17,17,1.16,5.5,-31.5,31.5,9,2014
17/5/14,Marvel,North Melbourne,Brisbane,125,38,87,-87,1.05,11.5,-57.5,57.5,9,2014
17/5/14,Domain,Fremantle,Geelong,96,64,32,-32,1.8,2.05,-2.5,2.5,9,2014
18/5/14,Marvel,St Kilda,Gold Coast,87,125,-38,38,4.45,1.22,30.5,-30.5,9,2014
23/5/14,GMHBA,Geelong,North Melbourne,111,91,20,-20,1.46,2.7,-13.5,13.5,10,2014
24/5/14,GIANTS,GWS,Richmond,41,154,-113,113,2.95,1.4,18.5,-18.5,10,2014
24/5/14,M.C.G.,Collingwood,West Coast,109,101,8,-8,1.3,3.5,-22.5,22.5,10,2014
24/5/14,Adelaide,Port Adelaide,Hawthorn,100,86,14,-14,1.55,2.5,-12.5,12.5,10,2014
25/5/14,Metricon,Gold Coast,Western Bulldogs,119,74,45,-45,1.17,5.3,-27.5,27.5,10,2014
25/5/14,M.C.G.,Carlton,Adelaide,81,76,5,-5,2.4,1.6,8.5,-8.5,10,2014
29/5/14,S.C.G.,Sydney,Geelong,148,38,110,-110,1.38,3.15,-17.5,17.5,11,2014
30/5/14,Marvel,St Kilda,Collingwood,54,140,-86,86,9.5,1.05,45.5,-45.5,11,2014
31/5/14,TIO,Melbourne,Port Adelaide,75,95,-20,20,7,1.1,36.5,-36.5,11,2014
31/5/14,Gabba,Brisbane,Carlton,98,91,7,-7,2.9,1.43,13.5,-13.5,11,2014
31/5/14,M.C.G.,Essendon,Richmond,104,54,50,-50,1.63,2.35,-7.5,7.5,11,2014
1/6/14,Adelaide,Adelaide,Gold Coast,109,77,32,-32,1.6,2.4,-10.5,10.5,11,2014
1/6/14,Marvel,Western Bulldogs,Fremantle,51,89,-38,38,5.35,1.17,32.5,-32.5,11,2014
1/6/14,M.C.G.,Hawthorn,GWS,94,87,7,-7,1.01,18,-78.5,78.5,11,2014
1/6/14,Domain,West Coast,North Melbourne,44,82,-38,38,1.58,2.45,-8.5,8.5,11,2014
6/6/14,Marvel,Geelong,Carlton,107,102,5,-5,1.17,5.2,-31.5,31.5,12,2014
7/6/14,UTAS,Hawthorn,West Coast,123,79,44,-44,1.18,4.9,-32.5,32.5,12,2014
7/6/14,Adelaide,Port Adelaide,St Kilda,129,59,70,-70,1.02,14,-59.5,59.5,12,2014
7/6/14,GIANTS,GWS,Essendon,66,81,-15,15,6.25,1.12,36.5,-36.5,12,2014
7/6/14,Marvel,Western Bulldogs,Brisbane,87,95,-8,8,1.36,3.15,-19.5,19.5,12,2014
8/6/14,Domain,Fremantle,Adelaide,90,50,40,-40,1.2,4.6,-29.5,29.5,12,2014
8/6/14,Metricon,Gold Coast,Sydney,74,109,-35,35,4.25,1.23,26.5,-26.5,12,2014
8/6/14,Marvel,North Melbourne,Richmond,116,88,28,-28,1.27,3.8,-23.5,23.5,12,2014
9/6/14,M.C.G.,Melbourne,Collingwood,28,61,-33,33,4.8,1.2,28.5,-28.5,12,2014
13/6/14,M.C.G.,Carlton,Hawthorn,90,118,-28,28,4.8,1.2,31.5,-31.5,13,2014
14/6/14,M.C.G.,Richmond,Fremantle,85,105,-20,20,3.8,1.28,21.5,-21.5,13,2014
14/6/14,S.C.G.,Sydney,Port Adelaide,98,94,4,-4,1.43,2.9,-15.5,15.5,13,2014
14/6/14,Domain,West Coast,Gold Coast,103,100,3,-3,1.64,2.3,-8.5,8.5,13,2014
14/6/14,Adelaide,Adelaide,North Melbourne,109,73,36,-36,1.85,2,-2.5,2.5,13,2014
14/6/14,Gabba,Brisbane,GWS,80,125,-45,45,1.41,3,-16.5,16.5,13,2014
15/6/14,GMHBA,Geelong,St Kilda,133,37,96,-96,1.02,16,-56.5,56.5,13,2014
15/6/14,Marvel,Collingwood,Western Bulldogs,98,106,-8,8,1.11,7,-35.5,35.5,13,2014
15/6/14,M.C.G.,Essendon,Melbourne,77,78,-1,1,1.4,3.05,-16.5,16.5,13,2014
20/6/14,M.C.G.,Richmond,Sydney,51,62,-11,11,5,1.19,28.5,-28.5,14,2014
21/6/14,Adelaide,Port Adelaide,Western Bulldogs,128,56,72,-72,1.07,8.5,-45.5,45.5,14,2014
21/6/14,M.C.G.,Hawthorn,Collingwood,115,86,29,-29,1.35,3.2,-19.5,19.5,14,2014
21/6/14,Metricon,Gold Coast,Geelong,118,78,40,-40,2.65,1.48,13.5,-13.5,14,2014
21/6/14,Domain,Fremantle,Brisbane,105,22,83,-83,1.03,13,-55.5,55.5,14,2014
21/6/14,Marvel,Essendon,Adelaide,101,92,9,-9,2.4,1.6,8.5,-8.5,14,2014
22/6/14,GIANTS,GWS,Carlton,100,92,8,-8,3.65,1.3,23.5,-23.5,14,2014
22/6/14,Marvel,St Kilda,West Coast,70,103,-33,33,5.5,1.16,35.5,-35.5,14,2014
22/6/14,M.C.G.,Melbourne,North Melbourne,66,107,-41,41,3.8,1.28,23.5,-23.5,14,2014
27/6/14,Marvel,Geelong,Essendon,89,80,9,-9,1.37,3.2,-18.5,18.5,15,2014
28/6/14,UTAS,Hawthorn,Gold Coast,116,63,53,-53,1.15,5.75,-35.5,35.5,15,2014
28/6/14,Marvel,St Kilda,Richmond,73,117,-44,44,6,1.14,38.5,-38.5,15,2014
28/6/14,Domain,Fremantle,West Coast,88,81,7,-7,1.22,4.5,-25.5,25.5,15,2014
28/6/14,Gabba,Brisbane,North Melbourne,70,66,4,-4,6.15,1.13,37.5,-37.5,15,2014
28/6/14,S.C.G.,Sydney,GWS,106,60,46,-46,1.06,10,-49.5,49.5,15,2014
29/6/14,Marvel,Western Bulldogs,Melbourne,91,85,6,-6,1.75,2.1,-4.5,4.5,15,2014
29/6/14,Adelaide,Adelaide,Port Adelaide,99,76,23,-23,3.1,1.38,17.5,-17.5,15,2014
29/6/14,M.C.G.,Collingwood,Carlton,91,76,15,-15,1.26,4.05,-23.5,23.5,15,2014
4/7/14,Marvel,North Melbourne,Hawthorn,108,88,20,-20,4,1.26,25.5,-25.5,16,2014
5/7/14,M.C.G.,Richmond,Brisbane,79,54,25,-25,1.12,6.75,-43.5,43.5,16,2014
5/7/14,GIANTS,GWS,Adelaide,72,140,-68,68,4.15,1.25,28.5,-28.5,16,2014
5/7/14,Metricon,Gold Coast,Collingwood,80,75,5,-5,1.93,1.9,-1.5,-1.5,16,2014
5/7/14,TIO,Melbourne,Fremantle,34,97,-63,63,6.75,1.11,37.5,-37.5,16,2014
5/7/14,Adelaide,Port Adelaide,Essendon,60,62,-2,2,1.21,4.65,-30.5,30.5,16,2014
6/7/14,Marvel,Carlton,St Kilda,151,66,85,-85,1.18,5.2,-33.5,33.5,16,2014
6/7/14,Domain,West Coast,Sydney,51,79,-28,28,3.15,1.38,16.5,-16.5,16,2014
6/7/14,GMHBA,Geelong,Western Bulldogs,69,56,13,-13,1.14,6,-36.5,36.5,16,2014
11/7/14,Adelaide,Adelaide,Hawthorn,92,104,-12,12,2.15,1.72,5.5,-5.5,17,2014
12/7/14,M.C.G.,Melbourne,Geelong,36,102,-66,66,6.25,1.12,35.5,-35.5,17,2014
12/7/14,Blundstone,North Melbourne,St Kilda,92,33,59,-59,1.02,14,-59.5,59.5,17,2014
12/7/14,Cazaly's,Western Bulldogs,Gold Coast,94,66,28,-28,2.3,1.62,8.5,-8.5,17,2014
12/7/14,Gabba,Brisbane,West Coast,64,76,-12,12,2.7,1.47,14.5,-14.5,17,2014
12/7/14,S.C.G.,Sydney,Carlton,122,51,71,-71,1.12,6.5,-37.5,37.5,17,2014
13/7/14,Marvel,Richmond,Port Adelaide,126,106,20,-20,2.6,1.5,12.5,-12.5,17,2014
13/7/14,Domain,Fremantle,GWS,136,60,76,-76,1.01,17,-69.5,69.5,17,2014
13/7/14,M.C.G.,Essendon,Collingwood,103,39,64,-64,2.55,1.52,12.5,-12.5,17,2014
18/7/14,Marvel,Carlton,North Melbourne,109,86,23,-23,4,1.25,27.5,-27.5,18,2014
19/7/14,Marvel,St Kilda,Fremantle,118,60,58,-58,12,1.03,56.5,-56.5,18,2014
19/7/14,GIANTS,GWS,Geelong,87,94,-7,7,8,1.08,41.5,-41.5,18,2014
20/7/14,Adelaide,Port Adelaide,Melbourne,72,69,3,-3,1.07,8.5,-43.5,43.5,18,2014
20/7/14,Marvel,Western Bulldogs,Essendon,94,101,-7,7,3.1,1.38,18.5,-18.5,18,2014
25/7/14,Domain,West Coast,Richmond,42,59,-17,17,1.56,2.45,-10.5,10.5,18,2014
26/7/14,Gabba,Brisbane,Gold Coast,110,56,54,-54,2.6,1.5,12.5,-12.5,18,2014
26/7/14,M.C.G.,Hawthorn,Sydney,104,94,10,-10,2,1.83,2.5,-2.5,18,2014
27/7/14,M.C.G.,Collingwood,Adelaide,82,98,-16,16,1.83,2,-2.5,2.5,18,2014
31/7/14,Domain,Fremantle,Carlton,83,78,5,-5,1.13,6.5,-39.5,39.5,19,2014
1/8/14,S.C.G.,Sydney,Essendon,79,57,22,-22,1.27,3.85,-26.5,26.5,19,2014
2/8/14,Adelaide,Adelaide,West Coast,105,136,-31,31,1.2,4.6,-31.5,31.5,19,2014
2/8/14,M.C.G.,Richmond,GWS,89,62,27,-27,1.07,8.5,-45.5,45.5,19,2014
2/8/14,Marvel,North Melbourne,Geelong,79,111,-32,32,2.3,1.62,8.5,-8.5,19,2014
2/8/14,Metricon,Gold Coast,St Kilda,117,64,53,-53,1.35,3.15,-19.5,19.5,19,2014
3/8/14,Marvel,Melbourne,Brisbane,51,74,-23,23,1.72,2.12,-5.5,5.5,19,2014
3/8/14,UTAS,Hawthorn,Western Bulldogs,107,45,62,-62,1.12,6.25,-38.5,38.5,19,2014
3/8/14,M.C.G.,Collingwood,Port Adelaide,76,70,6,-6,2.2,1.68,6.5,-6.5,19,2014
8/8/14,M.C.G.,Richmond,Essendon,95,77,18,-18,2.4,1.58,8.5,-8.5,20,2014
9/8/14,Canberra,GWS,North Melbourne,51,126,-75,75,6,1.14,34.5,-34.5,20,2014
9/8/14,Marvel,Carlton,Gold Coast,97,58,39,-39,1.5,2.65,-14.5,14.5,20,2014
9/8/14,M.C.G.,Hawthorn,Melbourne,115,65,50,-50,1.03,14,-56.5,56.5,20,2014
9/8/14,Adelaide,Port Adelaide,Sydney,58,84,-26,26,3.15,1.38,16.5,-16.5,20,2014
9/8/14,GMHBA,Geelong,Fremantle,81,79,2,-2,1.43,2.95,-14.5,14.5,20,2014
10/8/14,Gabba,Brisbane,Adelaide,63,168,-105,105,3,1.41,15.5,-15.5,20,2014
10/8/14,Domain,West Coast,Collingwood,126,66,60,-60,1.7,2.2,-6.5,6.5,20,2014
10/8/14,Marvel,St Kilda,Western Bulldogs,99,122,-23,23,3.3,1.35,22.5,-22.5,20,2014
15/8/14,Marvel,Carlton,Geelong,76,82,-6,6,2.6,1.5,12.5,-12.5,21,2014
16/8/14,S.C.G.,Sydney,St Kilda,127,56,71,-71,1.01,17,-67.5,67.5,21,2014
16/8/14,Metricon,Gold Coast,Port Adelaide,47,56,-9,9,2.95,1.4,16.5,-16.5,21,2014
16/8/14,Marvel,Essendon,West Coast,77,74,3,-3,1.57,2.45,-9.5,9.5,21,2014
16/8/14,Adelaide,Adelaide,Richmond,69,79,-10,10,1.45,2.75,-15.5,15.5,21,2014
16/8/14,M.C.G.,Collingwood,Brisbane,56,123,-67,67,1.14,5.75,-37.5,37.5,21,2014
17/8/14,Marvel,North Melbourne,Western Bulldogs,111,61,50,-50,1.37,3.1,-20.5,20.5,21,2014
17/8/14,Domain,Fremantle,Hawthorn,110,91,19,-19,1.63,2.3,-7.5,7.5,21,2014
17/8/14,M.C.G.,Melbourne,GWS,34,98,-64,64,1.5,2.6,-12.5,12.5,21,2014
22/8/14,Adelaide,Port Adelaide,Carlton,140,37,103,-103,1.32,3.35,-21.5,21.5,22,2014
23/8/14,Blundstone,North Melbourne,Adelaide,101,94,7,-7,1.72,2.12,-5.5,5.5,22,2014
23/8/14,Marvel,Essendon,Gold Coast,108,89,19,-19,1.16,5.25,-32.5,32.5,22,2014
23/8/14,GIANTS,GWS,Collingwood,67,75,-8,8,2.55,1.52,11.5,-11.5,22,2014
23/8/14,Domain,West Coast,Melbourne,119,53,66,-66,1.03,12,-60.5,60.5,22,2014
23/8/14,M.C.G.,Hawthorn,Geelong,94,71,23,-23,1.55,2.45,-10.5,10.5,22,2014
24/8/14,Gabba,Brisbane,Fremantle,48,106,-58,58,4,1.25,26.5,-26.5,22,2014
24/8/14,Marvel,Western Bulldogs,Sydney,67,130,-63,63,5.5,1.15,34.5,-34.5,22,2014
24/8/14,M.C.G.,Richmond,St Kilda,98,72,26,-26,1.1,7,-43.5,43.5,22,2014
29/8/14,M.C.G.,Collingwood,Hawthorn,56,121,-65,65,9.5,1.07,49.5,-49.5,23,2014
30/8/14,Domain,Fremantle,Port Adelaide,105,97,8,-8,1.45,2.75,-14.5,14.5,23,2014
30/8/14,M.C.G.,Carlton,Essendon,90,90,0,0,2.75,1.45,15.5,-15.5,23,2014
30/8/14,ANZ,Sydney,Richmond,65,68,-3,3,1.33,3.35,-22.5,22.5,23,2014
30/8/14,Marvel,North Melbourne,Melbourne,123,93,30,-30,1.08,8,-44.5,44.5,23,2014
30/8/14,GMHBA,Geelong,Brisbane,143,81,62,-62,1.11,6.5,-38.5,38.5,23,2014
31/8/14,Metricon,Gold Coast,West Coast,99,151,-52,52,2.9,1.42,17.5,-17.5,23,2014
31/8/14,Adelaide,Adelaide,St Kilda,141,62,79,-79,1.02,13,-58.5,58.5,23,2014
31/8/14,Marvel,Western Bulldogs,GWS,109,115,-6,6,1.28,3.6,-24.5,24.5,23,2014
5/9/14,M.C.G.,Hawthorn,Geelong,104,68,36,-36,1.52,2.6,-13.5,13.5,24,2014
6/9/14,ANZ,Sydney,Fremantle,93,69,24,-24,1.55,2.45,-10.5,10.5,24,2014
6/9/14,M.C.G.,North Melbourne,Essendon,93,81,12,-12,1.75,2.12,-5.5,5.5,24,2014
7/9/14,Adelaide,Port Adelaide,Richmond,132,75,57,-57,1.44,2.9,-15.5,15.5,24,2014
12/9/14,M.C.G.,Geelong,North Melbourne,92,98,-6,6,1.75,2.15,-5,5,25,2014
13/9/14,Domain,Fremantle,Port Adelaide,83,105,-22,22,1.63,2.3,-7.5,7.5,25,2014
19/9/14,ANZ,Sydney,North Melbourne,136,65,71,-71,1.2,4.8,-30.5,30.5,26,2014
20/9/14,M.C.G.,Hawthorn,Port Adelaide,97,94,3,-3,1.3,3.7,-21.5,21.5,26,2014
27/9/14,M.C.G.,Sydney,Hawthorn,74,137,-63,63,1.65,2.3,-7.5,7.5,27,2014
2/4/15,M.C.G.,Carlton,Richmond,78,105,-27,27,2.55,1.54,10.5,-10.5,1,2015
4/4/15,M.C.G.,Melbourne,Gold Coast,115,89,26,-26,3.15,1.38,15.5,-15.5,1,2015
4/4/15,ANZ,Sydney,Essendon,72,60,12,-12,1.35,3.3,-22.5,22.5,1,2015
4/4/15,Gabba,Brisbane,Collingwood,74,86,-12,12,1.48,2.7,-12.5,12.5,1,2015
4/4/15,Marvel,Western Bulldogs,West Coast,97,87,10,-10,2.65,1.5,12.5,-12.5,1,2015
5/4/15,Marvel,St Kilda,GWS,78,87,-9,9,3.6,1.3,20.5,-20.5,1,2015
5/4/15,Adelaide,Adelaide,North Melbourne,140,63,77,-77,1.72,2.15,-5.5,5.5,1,2015
5/4/15,Domain,Fremantle,Port Adelaide,75,68,7,-7,1.7,2.2,-4.5,4.5,1,2015
6/4/15,M.C.G.,Hawthorn,Geelong,123,61,62,-62,1.37,3.2,-18.5,18.5,1,2015
10/4/15,Domain,West Coast,Carlton,131,62,69,-69,1.5,2.6,-12.5,12.5,2,2015
11/4/15,M.C.G.,Richmond,Western Bulldogs,66,85,-19,19,1.38,3.05,-18.5,18.5,2,2015
11/4/15,Canberra,GWS,Melbourne,101,56,45,-45,1.45,2.75,-16.5,16.5,2,2015
11/4/15,Marvel,Collingwood,Adelaide,63,90,-27,27,2.65,1.48,12.5,-12.5,2,2015
11/4/15,Adelaide,Port Adelaide,Sydney,44,92,-48,48,1.7,2.15,-5.5,5.5,2,2015
